timestamp,latitude,longitude,altitude_m,roll_deg,pitch_deg,yaw_deg,ground_speed_mps,air_speed_mps,battery_voltage_v,battery_current_a,battery_remaining_pct,gps_satellites,flight_mode,rssi_pct,motor_rpm,esc_temp_c,distance_to_home_m,vertical_speed_mps,wind_estimate_mps
2026-01-01T08:00:00,21.02919284129874,105.85438886205684,82.49096282108118,6.1405990418722425,-8.41988347653552,1.1038785341451498,13.694733427821323,14.639785709827892,16.786098339478436,12.55289766393058,99.23252817852072,20,AUTO,96,6892,36.58803394558558,79.71144422416342,-0.8698663623943199,0.8580096741730187
2026-01-01T08:00:01,21.02921532799496,105.85440177234467,81.94662602908753,12.549693886559751,-3.3007515256591873,5.3739363990811535,13.247651608824249,14.027579247063677,16.770534012560667,14.67277801583294,98.45085568513791,17,LOITER,86,7020,42.71588593765325,82.49967896787687,1.158825829104416,2.6572966962349303
2026-01-01T08:00:02,21.029192240683695,105.85439172430475,81.16082729457827,5.342465487261251,9.551818039823399,8.553842106594015,12.973954136479929,12.583398676536353,16.74312548493432,9.350707727821337,97.6918964857074,18,GUIDED,100,7207,38.33987657564878,79.73133733404337,0.048184819768270604,4.0095193725226626
2026-01-01T08:00:03,21.029192680997802,105.85441098287792,81.71661517981,-12.389156385918879,-4.102743061791394,13.264959741299894,11.27289172984904,11.93754729590012,16.715217038222416,9.332303558022165,97.02126554914243,22,GUIDED,70,7163,36.440288359110525,80.37509459554614,-0.32302998102877467,0.08329581394891372
2026-01-01T08:00:04,21.029165742240252,105.85439209126282,81.78337427817058,8.65959272569794,-1.6677543289019692,17.98908450308469,13.423166186204657,14.419829112714794,16.69850402352472,9.760966047764763,96.53053398660408,16,LOITER,91,6737,37.039504277274254,76.9120100311861,0.29851905595353956,4.47462141020993
2026-01-01T08:00:05,21.02918198716899,105.85442099063042,82.49491450937678,12.130710684295849,-0.1080132299257901,19.38843520865164,10.024738084444174,10.696311154858078,16.685330607834462,13.735903938963858,96.09669960737895,22,GUIDED,90,6976,38.69873501099348,79.57572561059118,-0.984149866171399,4.290699974752138
2026-01-01T08:00:06,21.029196078294543,105.85439359419378,82.7259777015006,5.820199493467719,9.624225904926394,23.01758270647728,11.729396032913545,11.268783868380902,16.666542308866145,11.489955556390523,95.56742669639178,15,LOITER,74,6801,40.99769811890013,80.19730442434403,0.9620025883333434,3.5900940101347274
2026-01-01T08:00:07,21.029214638658647,105.8544020149833,82.56135687117758,3.6737298778988716,-2.4569338675698926,29.74469984837308,10.370537498499036,10.712227913709672,16.6475422291799,12.772919034375851,94.983260077622,20,LOITER,73,6057,36.34246452153533,82.43336107673558,1.3276593500783331,3.2396283413117146
2026-01-01T08:00:08,21.02921672878987,105.8544293805564,81.91079897902898,-10.898225964355552,5.330556341382593,30.901432836100742,10.323555365541102,10.512326705160069,16.619638218915842,13.211669555550982,94.62900211257697,20,AUTO,83,6923,39.560696366238574,83.53187703763876,-0.6940934489858284,0.7568097499363613
2026-01-01T08:00:09,21.02920281191417,105.85441729160884,81.85052698111252,3.5599976658215304,-6.521926168842733,36.7689111846412,11.11766758138213,11.522379446956707,16.60466825122484,14.842250258251331,94.24359551192563,17,LOITER,74,6734,40.519296937403176,81.65558886842898,-1.32407681875788,1.2799536079659362
